,itemid,count,label
5744,223903,5737,Communication
5745,227057,7,Type of admission
5746,6052,1,"Neonatal bili, lytes"
5747,818,13425,Lactic Acid(0.5-2.0)
5748,3784,1151,PCO2
5749,6062,1,J-tube
5750,1613,2,Pres. Low
5751,228335,473,CAM-ICU Disorganized thinking
5752,2076,1,HI(GH MV
5753,223761,21673,Temperature Fahrenheit
5754,1996,6,HIGH MIN. VOL.
5755,6394,2,Miconazole Pdr
5756,6323,1,solumedol
5757,6090,1,neosynepherin
5758,3738,5180,Bands
5759,5439,3,Miconazole pwdr
5760,223791,20309,Pain Level
5761,6458,1,Multipodus
5762,3429,2429,Feeding Tube Size
5763,8401,21099,IV #2 [Size]
5764,227006,7,CreatScore_ApacheIV
5765,2511,1,CISATRACURIUM GTT
5766,1457,4,CPAP
5767,1621,12,High/Min/Vent
5768,37,6,Additional Gas(Vent)
5769,3477,2458,Infant's Behavior
5770,6193,1,Bili & Lytes
5771,3582,4533,Present Weight  (oz)
5772,224311,243,BAEDP
5773,3418,87,Eye Lids
5774,3017,1,CT #5 DRAINAGE.
5775,326,9688,IV Site Appear #3
5776,8339,1,Neo Opium Solution
5777,228380,17,Thoracic Fluid Content (TFC) (NICOM)
5778,7036,1,neonatal opium solun
5779,2883,1,Venous signal
5780,226479,1261,Ectopy Type 2
5781,6753,3,Prednisilone gtts
5782,1202,2,bathed
5783,226122,48,Pheresis Catheter placed in outside facility
5784,8462,119,Pressure Sore #3 [Amount]
5785,225637,3543,Differential-Atyps
5786,1220,1,Psa02
5787,5744,1,High Exhaled Min vol
5788,1343,5,versed
5789,8276,1,critcaid ointment
5790,172,15472,Education Topic #2
5791,4966,4,GI consult
5792,228195,10,Pump Speed
5793,4254,2,Broviac Dsg:
5794,170,17192,Education Response
5795,2466,5,KCL
5796,55,797,Assisted Systole
5797,374,8577,Impaired Skin Site#1
5798,5636,1,2nd O2 Sat
5799,227443,24056,HCO3 (serum)
5800,7400,1,Antibiotic ointment
5801,1940,1,9. H/A Head fullness
5802,6066,1,Chest tube DSG
5803,128,26248,Code Status
5804,38,1876,Airway
5805,227839,154,Home Management
5806,4215,12,cefotaxime
5807,224755,2239,Temporary Atrial Stim Setting mA
5808,2504,2,no
5809,227627,216,Arctic Sun/Alsius Set Temp
5810,225182,123,PT Splint Status #2
5811,1990,2,High minute vent.
5812,1663,6,Calcium gluconate
5813,4803,1,GT Site
5814,5244,2,Left lateral decub
5815,2591,1,FENOLDOPAM MCG/KG/MN
5816,225729,1515,Multi Lumen Line Tip Cultured
5817,226129,252,ICP Line placed in outside facility
5818,2336,1,cist mcg/kg/min.
5819,1824,4,C&DB
5820,224928,260,Impaired Skin Odor #7
5821,1781,5,BED ALARM
5822,6289,1,spontaneous vt
5823,224899,58,Impaired Skin Depth #6
5824,725,89,Vision - IPAP
5825,129,1974,Collar Care
5826,5195,2,potassium phosphorus
5827,227700,2616,Safety Measures
5828,1106,2,Meperidine mg/hr
5829,2064,6,in-exsufflator
5830,6406,1,Rt Neck Massage
5831,2356,1,RIGHT HEEL DRESSING
5832,223770,21873,O2 Saturation Pulseoxymetry Alarm - Low
5833,5815,17386,HR Alarm [Low]
5834,930,27205,Ext
5835,7647,1,set min. vent
5836,8526,1170,Kangaroo Care [Tolerated]
5837,855,4434,Vancomycin/Random
5838,571,675,PressSoreWoundBase#2
5839,7391,1,Rotation On/Off
5840,3263,6,BATHED
5841,1925,1,4.Auditory disturban
5842,4273,35,Zantac
5843,2973,2,High Mv
5844,227676,680,Reason for Restraints (Non-Violent)
5845,3343,49,CT Scan
5846,1368,1,dressing changes
5847,4812,29,Bacitracin
5848,228450,1,Angio Site # 4
5849,622,15211,Restraint Type
5850,2670,1,nimbex
5851,1971,1,Oral drng
5852,48,701,Angio Site #2
5853,1590,2,disconnect alarm
5854,2576,1,rt groin
5855,204,921,GI#2 Tube PlaceCheck
5856,5818,4254,PAP Alarm [Low]
5857,4458,1,chest tube air leak
5858,7294,2,BNP
5859,223823,1495,Insomnia
5860,356,8059,ImpSkin Treatment #1
5861,2854,2,rectal tube
5862,5932,1,PMV.
5863,7226,3,THigh
5864,1603,2,multi podis boots
5865,3554,140,Oxacillin
5866,623,15346,Restraints Evaluated
5867,8181,1,HeOx PSI
5868,2036,1,high min.
5869,5693,1,Left Lateral decub
5870,5638,1,sheath a line
5871,3513,4514,Moro Reflex
5872,224671,140,Pupils
5873,2957,4,ECMO FLOW
5874,8199,1,lacrilube ointment
5875,227678,738,Restraint Device (Non-Violent)
5876,227682,636,Restraints Evaluated_V2
5877,5106,6,caffeine citrate
5878,6269,1,Dressing
5879,227568,44,Airway Size (mm)
5880,3313,7398,BP Cuff [Systolic]
5881,2934,1,high minute ven    n
5882,7094,2,low IP
5883,5066,5,Epogen
5884,2803,1,10%alcohl
5885,5967,1,PROM
5886,2690,1,URINE OSM
5887,5431,4,CBG
5888,709,16,VCO2 (180-200)
5889,2833,1,Femoral A-Line
5890,227442,24039,Potassium (serum)
5891,6463,1,intermit pacer beats
5892,8488,5756,GI Prophylaxis [Drug #2]
5893,3268,1,INSP TIME
5894,227073,24004,Anion gap
5895,5559,1,Peak flow Pred
5896,224415,9180,ETT Mark (cm)
5897,227638,6,Medication Added #2 (Peritoneal Dialysis)
5898,227716,271,Cerebral Perfusion Pressure Alarm - High
5899,363,3424,ImpSkin Wound Base#2
5900,227352,1008,CCO PAC Dressing Occlusive
5901,227054,6,TemperatureF_ApacheIV
5902,6792,1,range of motion
5903,224952,919,Impaired Skin Width #3
5904,6891,2,ISUPREL
5905,632,283,Sensory Level
5906,6438,2,Nitric Oxide PPM
5907,6368,2,T HI
5908,286,1642,INV#4 WaveformAppear
5909,2745,2,ICP LEFT
5910,7020,1,P-HI (APRV)
5911,676,8393,Temperature C
5912,226773,14,RrApacheIIScore
5913,224983,227,Tunneling Present #6
5914,1376,2,NEB
5915,226110,236,IABP placed in outside facility
5916,2314,1,cpp
5917,220128,3,Right Ventricular Assist Device Flow
5918,7281,2,Cooling Blanket
5919,6938,1,ligation site
5920,6838,1,left ankle drsg ch
5921,225189,5153,Incentive Spirometry
5922,3756,495,Gentamicin Post 5-10
5923,641,1043,Sitter
5924,1844,2,position
5925,1907,1,PAsat
5926,224918,565,Impaired Skin Length #4
5927,3488,856,Lipid Change Q 12 hr
5928,6832,1,hob angle
5929,7308,1,FS
5930,226473,2812,Blood Transfusion Consent
5931,227962,390,Restraints (Violent)
5932,8137,1,preauricular tag
5933,3306,2109,Apnea [Existence]
5934,2538,1,STUDY DRUG
5935,6048,1,right armpit
5936,8368,16136,Arterial BP [Diastolic]
5937,8080,1,CT site
5938,225722,1927,Arterial Line Tip Cultured
5939,2512,1,SILVADENE FEET BID
5940,5434,4,"lytes,bili"
5941,3181,1,APRV P-LOW
5942,224705,286,P High (APRV)
5943,4197,6177,RBC(3.6-6.2)
5944,5765,1,CPR instruction
5945,224786,9564,GI #1 Tube Status
5946,520,122,Pacer Wires Ground
5947,7289,1,thigh measurement
5948,220058,9877,Arterial Blood Pressure Alarm - High
5949,220546,23983,WBC
5950,7435,1,Cyclosporine   mg/hr
5951,5206,2,Gent eye ointment
5952,4553,2,Glycerin Supp.
5953,1362,1,mg Versed IV
5954,1550,1,lipirudin
5955,224829,1026,Trach Tube Type
5956,4590,6,zosyn
5957,2469,2,deflate rectal foley
5958,395,1111,Inc #4 [Drainage]
5959,1928,1,7.anxiety
5960,224317,21,ABI Ankle BP R
5961,567,2392,PressSoreTreatment#1
5962,1066,42,shave
5963,6026,1,NECKJP/DRAINAGE/SITE
5964,6041,2,hi Ve
5965,2633,1,unassisted systole
5966,5902,1,yi MV
5967,1325,3,vc
5968,225209,1439,Cash amount
5969,4587,6,Meropenem
5970,6225,1,Caffeine load
5971,224082,21833,Turn
5972,5797,1,L FEM ALINE
5973,460,436,Nerve Stimulated
5974,8083,1,proning via bed.
5975,226749,13,ChpApacheIIScore
5976,441,576,MDI #3 [Puff]
5977,4951,4,Diaper rash
5978,393,6271,Inc #2 [Drainage]
5979,224848,8045,Incision Appearance #1
5980,557,101,PressSore Depth #3
5981,778,17918,Arterial PaCO2
5982,223821,1499,Orient/Clouding Sensory
5983,8331,2,Diazoxide
5984,3248,1,mittens
5985,7319,3,bil leg drsgs
5986,5799,1,R LEG ELEVATED
5987,5478,2,Gentamycin oint
5988,6620,1,PAUSE TIME L/R
5989,2684,1,Cisat mcg/kg/hr
5990,227061,7,Ventilated at any time during ICU Day 1
5991,227762,231,Trauma Line Placement Confirmed by X-ray
5992,4433,3,EMLA
5993,2688,1,URINE CL.
5994,5993,1,Peak exp flow rate
5995,4737,1,PREDFORTE DROPS
5996,7626,1,mitts
5997,227969,17770,Safety Measures_U_1
5998,350,1555,ImpSkin #3 [Drain]
5999,2566,2,Spontaneous VT
6000,5680,1,RADIAL MAP
6001,8434,1007,KneeImmobilizeLoc [Left]
6002,6258,2,fluconazole
6003,7280,1,Nystatin.
6004,4817,6,IVIG
6005,224641,21881,Alarms On
6006,4238,284,Eye Exam
6007,8194,2,Broviac site
6008,6419,1,mlti podus boots
6009,3309,4,Atrovent MDI
6010,2379,1,RAD ART S/D
6011,1664,3,Low exhaled min vol
6012,3288,159,O2 sat [Pre]
6013,5119,1,Rhythm
6014,7797,1,helioox neb flow
6015,2077,1,nicardipine 25mg/250
6016,159,26925,Ectopy Frequency
6017,3184,1,Neo mcg/kg/min
6018,1111,1,PEG TUBE DRESSING
6019,3180,1,APRV P-HI
6020,5979,1,NITRIOUS OXIDE
6021,6629,1,Rash left hand
6022,1594,5,HI/MINUTE/VOL
6023,6366,2,P HI
6024,6005,1,Security Guard
6025,3344,16,CVL Dressing Change
6026,5715,1,gentamycin eye ointt
6027,2386,3,passey muir
6028,3660,2465,Time at Breast
6029,2129,38,Driving Pressure
6030,4649,6,Adenosine
6031,1112,1,l/r heel drsg change
6032,138,2837,Cough Type
6033,224927,419,Impaired Skin Odor #6
6034,3540,222,Nipple Type
6035,5412,1,healed penrose site
6036,1948,5,Trache Care
6037,224027,21806,Skin Temperature
6038,574,509,Pressure Sore Odor#2
6039,3327,2133,Bag & Mask Present
6040,6687,1,PPN
6041,223768,360,Intra Cranial Pressure Alarm - Low
6042,2792,4,pr interval
6043,227956,7851,Urinal/Bedpan
6044,1526,1001,D-Dimer
6045,2780,1,stv
6046,678,26665,Temperature F
6047,3317,1035,BP Left Leg [Systolic]
6048,225986,236,IABP Arterial Waveform Source
6049,4792,13,bacitracin
6050,6264,1,high NO alarm
6051,1214,2,smile
6052,1397,7625,RSBI (<100)
6053,228318,127,Shivering Assessment
6054,7031,2,multi podis boot
6055,4391,3,gentamycin
6056,6072,1,vision fields
6057,224851,7332,Dressing Status #1
6058,228398,2563,Commands
6059,3744,366,Blood Glucose
6060,227958,7868,Less Restrictive Measures
6061,5786,1,high pressure
6062,8393,13687,INV Line#2 [Site]
6063,7811,1,post ductal sat
6064,200,13376,GI Intub #1 [Type]
6065,5964,1,Autopeep
6066,223923,7819,Seizure Activity
6067,1645,1,LLE drsg change
6068,7043,1,LUA AV fistula
6069,2852,2,COUGH/DEEP BREATHE
6070,3377,72,Combivent MDI
6071,3537,478,Nasal Sx Quality
6072,2565,5,Bruit/Thrill
6073,225668,13766,Lactic Acid
6074,5764,7,driving press
6075,224837,1836,Temporary Ventricular Sens Setting mV
6076,223921,3379,Neuro Symptoms
6077,7911,1,Pre ductal Sat
6078,371,342,ImpSkin #4 [Width]
6079,7422,1,aqua tears
6080,1097,4,Pantoprazole  mg/hr
6081,2784,1,irrigate pigtail
6082,58,3991,Atrial Pacemaker [mA]
6083,1,1109,% Inspir. Time
6084,666,791,Systolic Unloading
6085,5394,5,stoma
6086,6187,1,sling L arm - pacer
6087,8381,26357,Dorsal PedPulse [Left]
6088,2976,22,SHAVE
6089,6253,1,"NUTR PANEL,Hct, reti"
6090,228152,2,Aortic Pressure Signal - Systolic
6091,225963,52,Peritoneal Dialysis Catheter Type
6092,1352,5,urine pH
6093,6870,1,Pedal edema
6094,225013,3249,Incision Drainage #2
6095,7135,1,Peak flow
6096,2552,1,cistracurium mg/min
6097,227008,2,Ejection Fraction
6098,6533,1,Coccyx WTD Dressing
6099,220047,21878,Heart Rate Alarm - Low
6100,3417,500,Eye Drainage [Left]
6101,1822,4,PASSE-MUIR VALVE
6102,8273,1,amoxacillin
6103,49,20886,Anti-Embolism [Device]
6104,227959,7985,Restraints Evaluated
6105,1365,1,periph edema
6106,5663,7,hepatitis B vaccine
6107,6227,1,passy muir valve on
6108,1058,1,foley cath. care
6109,8531,312,Remote Alarm [D]
6110,224903,2678,Impaired Skin Drainage #3
6111,8253,1,Atropine 1% eye drop
6112,223825,1357,Sustained Nystagmus
6113,6605,1,Fem sheath MAP
6114,7515,5,Umbi
6115,6088,1,circumcission
6116,60,887,Auto-PEEP Level
6117,2435,1,CALGLUCONATE20GMS/L
6118,6204,2,urine for CMV
6119,225980,222,IABP Volume
6120,5811,1,urine creatinine
6121,6985,1,Sigh PEEP level
6122,327,3408,IV Site Appear #4
6123,4342,5,Rash
6124,226999,7,BiliScore_ApacheIV
6125,1053,1,bed/bath linen
6126,469,6,O2 Delivery Mode
6127,6094,2,line placement
6128,2944,1,Abdominal Binder.
6129,4724,1,Pred Forte
6130,224929,151,Impaired Skin Odor #8
6131,5976,1,lab draw
6132,5644,1,PASSY MUIR/CUFF DOWN
6133,5461,6,phenylephrine drops
6134,4719,2,Ca Glubionate
6135,2433,1,pej site
6136,6098,1,Bacitracin topical
6137,6233,1,Tank 2
6138,224750,35,Nitric Oxide Tank Pressure
6139,228217,3,Tandem Heart Return Cannula Discontinued
6140,5159,1,RANGE OF MOTION
6141,3827,225,Vancomycin Post
6142,8010,2,multivitamins
6143,423,7463,LL Strength/Movement
6144,224086,21789,Activity Tolerance
6145,3592,1075,Prongs Changed
6146,225387,117,Presep Catheter Site Appear
6147,5245,1,Repogyle
6148,2081,1,high NO2
6149,228176,49,CFI (PiCCO)
6150,3240,1,Nicardipine gtt
6151,224391,3856,ETT Mark (location)
6152,3182,1,APRV T-HI
6153,220635,23446,Magnesium
6154,7406,1,PMV ON
6155,225734,29,Presep Catheter Line Tip Cultured
6156,4520,2,Tobradex opthalmic
6157,227134,86,ATC Tube #
6158,2632,1,unassisted diastole
6159,227588,5572,GI #1 Tube Place Method
6160,3664,4286,Total Fluids cc/kg/d
6161,157,13766,ETT [Mark]
6162,7592,1,Solumedrol cc/h
6163,2454,2,CISATRA MCG/KG/MIN
6164,5692,1,"BILI, HCT. RETIC"
6165,227662,1649,Patient/Family Informed_V2
6166,7532,1,T  high
6167,3243,1,RUPPER ARM FISTULA
6168,2463,1,CISATRAC. MCG/KG/MIN
6169,3199,1,valpro acid
6170,223987,21845,RLL Lung Sounds
6171,227756,4793,Multi Lumen Placement Confirmed by X-ray
6172,503,141,PCV Set Insp. Press
6173,220060,2603,Pulmonary Artery Pressure diastolic
6174,223998,3396,CT #1 Crepitus
6175,2786,1,PGTAILS/FLUSH/10MLNS
6176,8193,1,Heparin Lock Flush
6177,5907,3183,Bag and Mask Present
6178,223996,3513,CT #1 Drainage
6179,3302,12,Amphotericin
6180,1883,1,Spont Minute vols
6181,226982,7,AlbuminScore_ApacheIV
6182,7602,3,Midazolam
6183,8220,1,Effluent BUN
6184,8395,2373,INV Line#4 [Site]
6185,224414,1781,TOF Twitch
6186,1466,48,ATC
6187,7643,1,RVSYSTOLIC
6188,972,36,passy muir valve
6189,1326,1,chest tube drsgs.
6190,228210,8,Tandem Heart Access Line Position
6191,808,163,Gentamycin/Peak
6192,798,10263,Differential-Lymphs
6193,5672,1,icd
6194,4370,93,Circ site
6195,6116,1,Aveeno bath
6196,225411,14,Patient on vent
6197,224647,113,Orthostatic HR standing
6198,3486,136,Length in Inches
6199,6273,3,Driving P.
6200,411,10776,Incision/Wound #1
6201,445,16,Mech. Minute Volume
6202,5289,1,cefotaxine
6203,4544,6,Glycerine Supp.
6204,226329,1279,Blood Temperature CCO (C)
6205,832,45,Procan Napa
6206,227590,55,GI #3 Tube Place Method
6207,2647,1,art mean
6208,2921,204,Delta P
6209,4234,2,nystatin oral suspen
6210,6756,1,pantoprazole80mg/100
6211,227781,2752,Impaired Skin  - Dressing Status #2
6212,1888,1,pitressin u/hr
6213,6075,1,Hep Flush 10U/cc
6214,227467,20787,INR
6215,223900,21870,GCS - Verbal Response
6216,5167,1,potassium Phosphate
6217,6467,1,T-High
6218,7589,1,podus boot
6219,383,230,Inc Cleansing #4
6220,224015,21591,Urine Source
6221,227663,1705,Immobilizer
6222,224433,43,CT #4 Dressing
6223,224771,16489,RLE Temp
6224,226540,6134,Hematocrit (whole blood - calc)
6225,1119,11,seizure pads
6226,3642,4392,Sutures
6227,616,3185,Respiratory Effort
6228,5200,4,triple abx cream
6229,7124,1,Low pressure Alarm
6230,3108,1,PA PRESSURE
6231,6268,2,drive pr
6232,453,63,Motor Deficits
6233,3668,45,Tremors
6234,228164,2,Impella Catheter Site
6235,1548,1,Lt hand splint &ace
6236,3145,1,L breast doppler
6237,5603,4,Tri Vi Sol
6238,4874,1,atropine
6239,5836,1,mask/sz
6240,3318,1118,BP PAL [Mean]
6241,227007,7,Diabetes
6242,7009,1,Nacl supp
6243,2125,6,slope
6244,455,26459,NBP [Systolic]
6245,1420,1165,Aggitation
6246,3311,1545,BP Alarm [Low]
6247,8259,1,omerprazole
6248,226814,5572,Known difficult intubation
6249,1087,23706,Pain Assess Method
6250,630,597,Seizure Duration
6251,226092,147,Orthostatic BPd lying
6252,4632,9,Glycerin Supp
6253,5316,1,CLONIS
6254,4281,25,Polyvisol
6255,1727,2,TDISCONNECT
6256,850,3242,Triglyceride (0-200)
6257,228395,2596,Orientation to Place
6258,5933,2,Triple Abx ointment
6259,226738,15,AgeApacheIIScore
6260,3001,4,Solumedrol mg/kg/hr
6261,3495,2278,Lowest SaO2
6262,151,553,Dialysis Site Appear
6263,2020,2,r leg elevated
6264,2987,2,Epidural
6265,5924,1,Afrin Nasal Drops
6266,7847,1,SVR/PVR ratio
6267,8235,1,naHCO3
6268,3312,7388,BP Cuff [Mean]
6269,2779,4,bladder pressures
6270,227918,144,Rest RR - Aerobic Activity Response
6271,226121,133,Tunneled (Hickman) placed in outside facility
6272,225395,62,Triple Introducer Site Appear
6273,1465,1,Back Dsg
6274,3270,1,aprotinin ml/hr
6275,1348,9,podus boots
6276,1879,7,xigris
6277,1732,2,Hair washed
6278,2515,1,IABP-BP
6279,227674,712,Face to Face Eval (Non-Violent)
6280,226169,8800,Subglottal Suctioning
6281,1640,5,PEG care
6282,3189,1,High Min. Vol
6283,3310,312,Auditory Evokes
6284,228415,761,Corneal Reflex Left
6285,225129,6013,Unable to assess teaching / learning needs
6286,6395,6,Phenylephrine gtts
6287,226138,14808,20 Gauge placed in outside facility
6288,7940,1,Xylocaine 2% Jelly
6289,8034,1,Criticaid/Powder
6290,225110,11573,Recreational drug use
6291,7785,1,Multivitamin
6292,224070,167,Sitter
6293,218,14711,High Insp. Pressure
6294,5658,1,Erythromycin Oint
6295,7792,2,BATH CARE
6296,224862,16753,Edema Amount
6297,7517,1,MARCAINE .25/4CC SC
6298,6180,6,Lacrilube
6299,230,15621,INV Line#1 Zero/Cal
6300,224984,148,Tunneling Present #7
6301,785,9197,CPK/MB
6302,225031,60,Dressing Status #5
6303,228184,65,SVV (PiCCO)
6304,2574,1,MVO2 SAT
6305,2974,1,FEM LINE MAP
6306,223766,123,Orthostatic BPs standing
6307,7389,1,protonix 80mg/250cc
6308,223993,3529,Chest Tube Site # 1
6309,93,1547,CT #1 Crepitus
6310,5639,1,r axilla-bupivacaine
6311,228419,179,Compression device # 1
6312,8072,1,Abd. incision
6313,224715,2765,SBT Started
6314,4994,6,ECHO
6315,774,8,Ammonia
6316,6408,2,Multi podis boots
6317,3254,1,High minute Vent.
6318,6346,7,Cuff Pressure
6319,224893,289,Impaired Skin Cleanse #7
6320,7787,1,RLEcomp.pressure
6321,6928,1,Diplopia
6322,224440,79,Chest Tube Site #4
6323,224710,236,Recruitment Press
6324,7799,1,Heliox tank psi
6325,227755,262,Midline Placement Confirmed by X-ray
6326,4184,7864,Apgar      1 min
6327,223847,570,Passey Muir Valve in use
6328,1425,20773,Daily Wake Up
6329,4180,7864,Current Level
6330,4319,2,Skin
6331,224977,262,Surrounding Tissue #7
6332,224898,90,Impaired Skin Depth #5
6333,6206,7926,Tank A psi.
6334,227930,110,Recovery HR - Aerobic Activity Response
6335,5051,5,CAFFEINE BOLUS
6336,3801,296,SGOT
6337,7850,1,Heliox tank PSI
6338,224410,633,PCA bolus
6339,227684,1174,Safety Measures
6340,2304,1,aprotamine
6341,7901,1,T Disconnect
6342,504,3687,PCWP
6343,7508,1,CSM CHECK
6344,6013,8,T-Lo
6345,1188,8,dressing change
6346,1003,13,cuff pressure
6347,6071,2,Hep B Imm Globulin
6348,6484,1,Rt Thigh Girth
6349,225978,9873,Slope
6350,1489,1,Transtracheal
6351,228203,9,Tandem Heart Access Line Cannula Site
6352,6250,1,lt av fistula
6353,1987,3,glucagon
6354,6177,3,Miconozole powder
6355,5733,1,granuloma
6356,2486,2,mask
6357,6512,1,Phenylephrine gtt
6358,428,27151,LUL Lung Sounds
6359,1117,5,PASSEY MUIR VALVE
6360,2376,4,APROTININ
6361,6384,5,PINSP
6362,228370,63,CO / CI Change
6363,2652,2,APROTANIN
6364,5679,1,RADIAL ABP
6365,3626,3266,Spits
6366,3690,3674,Water Pillow
6367,98,606,CT #2 Crepitus
6368,6300,1,methylene blue test
6369,2554,1,Cisatr mcg/kg/min
6370,223971,520,Angio Site # 2
6371,6102,3,T-LO
6372,224955,195,Impaired Skin Width #6
6373,2868,1,FEMORAL A-LINE
6374,226534,6485,Sodium (whole blood)
6375,2059,25,Driving pressure
6376,6922,1,mucous fistula stoma
6377,7689,1,trach tube mark
6378,7587,2,PS
6379,223930,368,Neuro Drain #1 Level
6380,674,27177,Temp. Site
6381,8485,5627,Warming [Status]
6382,4304,1,CVL site
6383,2164,3,NIMBEX MG/KG/HR
6384,8138,1,Trach Sx Color
6385,672,474,TCPCV-MAP
6386,228309,334,GI #2 Tube Place Check
6387,225379,526,Indwelling Port (PortaCath) Site Appear
6388,7936,1,Aquaphour
6389,224417,6514,Cuff Pressure
6390,224191,527,Hourly Patient Fluid Removal
6391,4279,52,Hep flush
6392,224966,1053,Pressure Ulcer Stage #3
6393,956,9,CPT
6394,5844,1,hep. b
6395,6982,1,Bed bath/shaved
6396,1366,11,CCI
6397,3262,1,extremities elevated
6398,2573,1,cistra  mgm/kg/hr
6399,1715,1,Nicardipine mg/hr
6400,224170,2945,MDI #1 Drug
6401,5560,1,Coccyx drsg change
6402,163,1349,Edema #1 [Location]
6403,2778,6,Pantoprazole
6404,2119,4,Slope
6405,1134,2,pad change
6406,225951,62,Peritoneal Dialysis Fluid Appearance
6407,2671,1,NO2 TANK PRESSURSE
6408,2767,1,Mixed Venous SaO2
6409,3190,1,high  minute vol
6410,5970,1,"LYTES, BILI"
6411,343,83,Imp Skin Cleanse #6
6412,1555,2,Apnea Interval
6413,186,2156,FIO2 Alarm-Low
6414,6378,4,ViDaylin
6415,225028,3159,Dressing Status #2
6416,6766,1,foley change
6417,224828,13134,Arterial Base Excess
6418,2428,1,QUAD COUGHING
6419,5752,1,Epinephrin
6420,4462,3,Flovent
6421,7835,1,Lacrilube ointment
6422,705,4702,Untoward Effect
6423,5247,1,Chest tube dsg
6424,6087,1,PMV Trial
6425,3834,5767,WhiteBloodC 4.0-11.0
6426,727,90,Vision FiO2
6427,223781,21843,Pain Present
6428,781,27354,BUN (6-20)
6429,6908,1,Triple ant. ointment
6430,2962,1,fenoldopam mcg/k/min
6431,228392,3,Alsius Bath Temp
6432,228213,9,Tandem Heart Access Line Repositioned
6433,7943,1,Sigh pressr/rate
6434,224318,14,ABI Ankle BP L (Impella)
6435,6179,1,I TIME
6436,225029,867,Dressing Status #3
6437,6290,1,Bath & shampoo
6438,224434,410,CT #3 Fluctuate
6439,4738,3,RANITIDINE
6440,7182,1,thigh circ
6441,224911,1243,Impaired Skin Drainage Amount #4
6442,6937,1,Dextran
6443,3436,2423,Flowrate (cc/min)
6444,8069,1,protonix 80mg/250ml
6445,8344,1,nacl
6446,227831,347,Grooming
6447,224990,203,Undermining Present #6
6448,227620,97,Surrounding Tissue #9
6449,6631,3,pressure low
6450,2649,1,Police Gaurd
6451,1747,1,l.heel drsg change E
6452,1201,1,Low MAP alarm
6453,226117,478,Sheath placed in outside facility
6454,946,10,STV
6455,4880,1,Levothyroxin (T4)
6456,1647,1,coccyx dsg change
6457,225641,10193,Differential-Lymphs
6458,2072,19,Pinsp
6459,1414,1,rubinol
6460,8447,618,Ostomy [Appearance]
6461,227945,8518,Restraint (Non-violent)
6462,3132,1,20# to skeletal tx
